DOE No., Pt_in [Pa], Pt_out [Pa], del_Pt [Pa], Head[m], VolumeFlowRate, RPM, Torque [N m], Eff [%]
767, -1.62887835502625, 53115.234375, 53116.86328125, 5.41641235351563, 17.2013168334961, 1443, -1.90637516975403, 88.1025085449219
768, -0.79757696390152, 100611.234375, 100612.03125, 10.2595710754395, 44.9998817443848, 1297.00012207031, -10.1350374221802, 91.3618392944336
769, -2.06210613250732, 91389.53125, 91391.59375, 9.31934833526611, 32.2024726867676, 1580.99987792969, -5.56610012054443, 88.7118148803711
770, -1.84429836273193, 59855.67578125, 59857.51953125, 6.10376787185669, 29.4035053253174, 1232, -4.29342985153198, 88.2615661621094
771, -2.80688667297363, 93512, 93514.8046875, 9.53585624694824, 34.2018928527832, 1616, -5.96089220046997, 88.0737991333008
772, -1.84822118282318, 82067.6875, 82069.5390625, 8.36876392364502, 32.6959228515625, 1429, -5.5994119644165, 88.9548873901367
773, -0.387313514947891, 28634.94140625, 28635.328125, 2.91999077796936, 35.2014923095703, 1379, -2.98010039329529, 65.0634384155273
774, -1.85826766490936, 25199.390625, 25201.248046875, 2.56981205940247, 45.1999816894531, 1726, -3.19678640365601, 54.7614326477051
775, 1.93586373329163, 88620.359375, 88618.421875, 9.03656387329102, 23.9999961853027, 1164, -5.2003002166748, 93.2014465332031
776, -2.93632411956787, 85753.671875, 85756.609375, 8.74474048614502, 43.4958229064941, 1423.00012207031, -7.93738079071045, 87.5995483398438
777, 0.295189142227173, 83455.953125, 83455.65625, 8.51010799407959, 36.6018486022949, 1116, -7.82214975357056, 92.8190994262695
778, 0.275498688220978, 37676.546875, 37676.26953125, 3.84191012382507, 23.6006011962891, 1523.99987792969, -2.01679277420044, 76.7385559082031
779, -1.31970608234406, 99399.0546875, 99400.375, 10.1360168457031, 36.2050819396973, 1499, -7.05048751831055, 90.3245162963867
780, 2.11458992958069, 94220.1015625, 94217.984375, 9.60756015777588, 27.9999618530273, 1099, -6.83867073059082, 93.1088027954102
781, -1.06627786159515, 51251.07421875, 51252.140625, 5.22626352310181, 14.8997955322266, 1751.00012207031, -1.35376048088074, 85.4541473388672
782, -0.665507435798645, 42805.1328125, 42805.796875, 4.36497640609741, 19.3018360137939, 1060, -2.30548691749573, 89.6812286376953
783, -3.10733151435852, 66489.609375, 66492.71875, 6.78037023544312, 41.7052001953125, 1622, -5.69885396957397, 79.5783233642578
784, -2.11107087135315, 52782.1796875, 52784.2890625, 5.38249921798706, 27.002326965332, 1355.99987792969, -3.27105045318604, 85.2369384765625
785, 0.162129893898964, 21007.349609375, 21007.1875, 2.14213681221008, 24.4999885559082, 1248, -1.65667724609375, 66.0313491821289
786, 2.41615605354309, 71910.8125, 71908.3984375, 7.33261585235596, 23.1999073028564, 1096, -4.29317569732666, 94.0471267700195
787, -1.21579432487488, 19033.466796875, 19034.681640625, 1.94099724292755, 43.1998443603516, 1572.00012207031, -2.29085159301758, 60.5685539245605
788, -0.027690164744854, 66422.109375, 66422.140625, 6.77317333221436, 16.7005462646484, 1267, -2.49436831474304, 93.1054763793945
789, -1.24432528018951, 47939.79296875, 47941.0390625, 4.8886251449585, 25.6013603210449, 1540, -2.62085747718811, 80.6631469726563
790, 2.31355214118958, 102571.078125, 102568.765625, 10.4591026306152, 22.8999729156494, 1336, -5.00102615356445, 93.2509841918945
791, -2.16703271865845, 53960.53515625, 53962.703125, 5.50266408920288, 34.5999870300293, 1569, -4.0340518951416, 78.2481536865234
792, -0.499546557664871, 25732.572265625, 25733.072265625, 2.62404298782349, 39.4005584716797, 1419, -3.18397188186646, 59.5266227722168
793, -2.15493488311768, 46770.4453125, 46772.6015625, 4.76947784423828, 41.2008743286133, 1037, -5.82869005203247, 84.5701599121094
794, -1.0729660987854, 53357.5859375, 53358.66015625, 5.44106864929199, 28.3008728027344, 1438, -3.33978796005249, 83.4057235717773
795, 0.640920341014862, 20300.458984375, 20299.818359375, 2.07000541687012, 22.1999568939209, 1385, -1.37539005279541, 62.7534332275391
796, 0.220294758677483, 59162.25, 59162.03125, 6.03284788131714, 16.1999034881592, 1112, -2.45030426979065, 93.3038558959961
797, 1.47862660884857, 18318.169921875, 18316.69140625, 1.86778259277344, 22.7999877929688, 1493, -1.29019570350647, 57.508903503418
798, -0.567777276039124, 36617.34375, 36617.91015625, 3.73398756980896, 37.7999420166016, 1188, -4.01256895065308, 77.0219650268555
799, -0.00813095178455114, 73034.1953125, 73034.203125, 7.44741582870483, 17.5003108978271, 1344.99987792969, -2.71909427642822, 92.703125
800, 0.185695797204971, 60067.22265625, 60067.03515625, 6.12513256072998, 21.6999454498291, 1118, -3.35703945159912, 92.122444152832
801, -1.06398618221283, 36782.93359375, 36783.99609375, 3.75092363357544, 46.3005752563477, 1619, -4.5109543800354, 61.8584289550781
802, 0.3276387155056, 27857.31640625, 27856.98828125, 2.84062218666077, 20.7008800506592, 1033, -1.80092167854309, 82.2236404418945
803, -1.36098432540894, 61485.796875, 61487.15625, 6.26994466781616, 35.5044288635254, 1109, -5.87290143966675, 88.9101943969727
804, -1.40473806858063, 36350.53515625, 36351.94140625, 3.70686626434326, 23.0989055633545, 1094, -2.39843010902405, 84.887451171875
805, -0.861816883087158, 16318.416015625, 16319.2783203125, 1.66410315036774, 43.5000267028809, 1353.00012207031, -2.47787094116211, 56.1672019958496
806, 0.794578373432159, 18434.060546875, 18433.265625, 1.87966990470886, 21.2999439239502, 1317, -1.26482796669006, 62.5219345092773
807, -0.854976415634155, 35529.54296875, 35530.3984375, 3.62309217453003, 39.5011138916016, 1578.99987792969, -3.6698579788208, 64.2461166381836
808, -1.38504409790039, 42264.921875, 42266.30859375, 4.30996370315552, 44.7999496459961, 1656, -4.64391994476318, 65.3124008178711
809, -0.378758668899536, 37265.81640625, 37266.1953125, 3.80009412765503, 33.1999626159668, 1236, -3.39971160888672, 78.1017913818359
810, -1.42141675949097, 53713.01171875, 53714.43359375, 5.47734785079956, 19.4020614624023, 1340, -2.33753538131714, 88.2560958862305
811, 4.22011232376099, 114742.453125, 114738.234375, 11.7000436782837, 14.6999740600586, 1599.00012207031, -2.9802463054657, 93.8842926025391
812, -1.36937642097473, 49905.10546875, 49906.4765625, 5.08904409408569, 18.0989360809326, 1305.00012207031, -2.0827910900116, 88.1500549316406
813, 0.316648900508881, 36183.09375, 36182.77734375, 3.68961620330811, 19.9997539520264, 1307.00012207031, -1.77990031242371, 82.5133361816406
814, -2.33113312721252, 88143.328125, 88145.65625, 8.98835468292236, 31.3010749816895, 1611, -5.14560127258301, 88.2871246337891
815, -1.66110825538635, 47821.58984375, 47823.25, 4.87661409378052, 27.202709197998, 1124, -3.52652907371521, 87.0575256347656
816, -1.44597482681274, 44114.8828125, 44116.328125, 4.49861335754395, 42.6985092163086, 1024, -5.81591606140137, 83.9001770019531
817, -0.378779590129852, 20458.990234375, 20459.369140625, 2.08627486228943, 38.6005210876465, 1075, -3.09283947944641, 63.0069427490234
818, -0.916700184345245, 73453.7421875, 73454.65625, 7.49029016494751, 24.6011772155762, 1408.00012207031, -3.75477290153503, 90.6687774658203
819, 2.95003533363342, 89537.484375, 89534.53125, 9.12998104095459, 20.1999626159668, 1324, -3.87468576431274, 93.5159149169922
820, -1.18431377410889, 38983.46484375, 38984.6484375, 3.97532773017883, 31.8993968963623, 1209, -3.43239712715149, 79.4915771484375
821, 0.743847012519836, 107367.859375, 107367.1171875, 10.9483985900879, 30.2007656097412, 1460.99987792969, -6.33456611633301, 92.9375076293945
822, -0.619301557540894, 82577.03125, 82577.6484375, 8.42057609558105, 18.8006362915039, 1634.99987792969, -2.76075911521912, 91.2341995239258
823, -0.0189379770308733, 70742.5625, 70742.578125, 7.21373510360718, 35.0991058349609, 1025, -6.95640993118286, 92.3712310791016
824, -4.26594018936157, 98827.0703125, 98831.3359375, 10.0779914855957, 43.6015281677246, 1784, -7.54833030700684, 84.8827590942383
825, 0.823006391525269, 34303.59375, 34302.76953125, 3.4979088306427, 15.1003570556641, 1748.00012207031, -1.02740037441254, 76.5075225830078
826, 0.575727224349976, 78091.6328125, 78091.0546875, 7.96307134628296, 21.9995288848877, 1283, -3.82756376266479, 92.7971038818359
827, -2.64186501502991, 89666.3203125, 89668.9609375, 9.14368915557861, 44.8103904724121, 1432, -8.53950023651123, 87.1594161987305
828, -0.0141104580834508, 87079.2109375, 87079.2265625, 8.87960910797119, 20.8001041412354, 1418, -3.64709401130676, 92.9021453857422
829, -1.686319231987, 56828.5625, 56830.25, 5.79507255554199, 37.0978622436523, 1071, -5.91681814193726, 88.2509918212891
830, 0.746119678020477, 33736.01953125, 33735.2734375, 3.44004034996033, 15.4000988006592, 1548, -1.12447094917297, 79.1694107055664
831, 2.580974817276, 79249.90625, 79247.328125, 8.08097839355469, 22.7000579833984, 1139, -4.48269891738892, 93.4581527709961
832, 5.48750734329224, 110097.3203125, 110091.8359375, 11.226243019104, 16.099889755249, 1116, -4.38806533813477, 96.0084838867188
833, 1.29101097583771, 12879.9013671875, 12878.6103515625, 1.31325268745422, 24.2003040313721, 1108, -1.30347096920013, 57.2423629760742
834, -0.819304764270782, 41278.87109375, 41279.69140625, 4.20935678482056, 18.8040733337402, 1066, -2.16520571708679, 89.2073974609375
835, -1.01539504528046, 46924.3828125, 46925.3984375, 4.78505897521973, 31.8035259246826, 1280, -3.72011470794678, 83.135368347168
836, -0.658450245857239, 37841.47265625, 37842.1328125, 3.85882353782654, 38.4999580383301, 1192, -4.18480110168457, 77.4735946655273
837, -0.49759104847908, 23081.21484375, 23081.712890625, 2.35367965698242, 46.1005554199219, 1176, -3.97289443016052, 60.4127655029297
838, -1.43012368679047, 21826.755859375, 21828.185546875, 2.22585535049438, 41.5000381469727, 1735, -2.40350818634033, 57.6222114562988
839, -0.852532982826233, 88786.171875, 88787.0234375, 9.05375671386719, 32.1983528137207, 1393, -5.99176836013794, 90.8543853759766
840, -1.65738677978516, 52484.20703125, 52485.86328125, 5.35206842422485, 41.6999397277832, 1780, -4.64040040969849, 70.2863845825195
841, -0.417771458625793, 43023.5859375, 43024.00390625, 4.38722705841064, 22.0999755859375, 1616, -1.99007284641266, 78.4261932373047
842, -1.86629402637482, 76309.9453125, 76311.8125, 7.78163909912109, 24.6270599365234, 1721, -3.34082365036011, 86.7039260864258
843, -0.848391592502594, 36606.78515625, 36607.6328125, 3.73293948173523, 41.9999732971191, 1396, -4.25093841552734, 68.725715637207
844, -0.394397348165512, 16406.04296875, 16406.4375, 1.67299091815948, 34.3007926940918, 1367.00012207031, -2.09197950363159, 52.1988983154297
845, 3.9264600276947, 106943.546875, 106939.6171875, 10.904806137085, 39.2999076843262, 1016, -11.7612085342407, 93.2939300537109
846, 3.03035879135132, 91744.890625, 91741.859375, 9.35506534576416, 15.0999898910522, 1618, -2.418701171875, 93.8971328735352
847, -2.20161485671997, 56930.09765625, 56932.30078125, 5.80547857284546, 33.2999534606934, 1772, -3.69359064102173, 76.8349380493164
848, -1.12918961048126, 42126.18359375, 42127.3125, 4.29579019546509, 20.5011329650879, 1091, -2.3820686340332, 88.15185546875
849, -3.03897404670715, 92332.8359375, 92335.875, 9.41563892364502, 42.0979537963867, 1522.99987792969, -7.80846786499023, 86.7030944824219
850, -1.94450128078461, 67178.78125, 67180.7265625, 6.85052728652954, 22.6999568939209, 1556, -2.96820139884949, 87.5861968994141
851, -3.42239737510681, 82108.234375, 82111.65625, 8.3730583190918, 32.7023963928223, 1782, -4.70678997039795, 84.9220962524414
852, -0.191900968551636, 38480.2578125, 38480.44921875, 3.9239137172699, 23.4971828460693, 1223, -2.35551309585571, 83.2554779052734
853, -1.59346580505371, 82210.59375, 82212.1875, 8.38330936431885, 25.6966457366943, 1513, -4.12585783004761, 89.769401550293
854, -0.594036757946014, 32875.4921875, 32876.0859375, 3.35242772102356, 26.8014945983887, 1100, -2.601637840271, 81.6711120605469
855, -1.64524638652802, 48481.3671875, 48483.01171875, 4.9438910484314, 42.6999359130859, 1713, -4.64994144439697, 68.9415130615234
856, 0.49730309844017, 15872.6708984375, 15872.173828125, 1.61851119995117, 24.3007926940918, 1708, -1.07883548736572, 55.524242401123
857, 3.30901646614075, 94086.4296875, 94083.1171875, 9.59380722045898, 26.6999397277832, 1092, -6.55020809173584, 93.156494140625
858, 2.71595311164856, 80647.59375, 80644.875, 8.22348785400391, 18.5999603271484, 1104, -3.84741997718811, 93.6739807128906
859, 2.28896951675415, 100762.9765625, 100760.6875, 10.274730682373, 27.2999324798584, 1168, -6.70897674560547, 93.1156005859375
860, -2.42319560050964, 65795.640625, 65798.0625, 6.70953464508057, 25.8991985321045, 1536, -3.44289875030518, 85.4777069091797
861, -1.731320977211, 101328.9609375, 101330.6953125, 10.3328552246094, 27.1972904205322, 1764, -4.61988830566406, 89.7026977539063
862, 0.13505607843399, 62755.3828125, 62755.24609375, 6.39925384521484, 28.1992034912109, 1015.00006103516, -5.00149345397949, 92.4676895141602
863, 0.557866811752319, 76655.78125, 76655.2265625, 7.81665754318237, 31.3000984191895, 1045, -6.46765518188477, 94.1658020019531
864, 3.66273641586304, 104276.625, 104272.9609375, 10.6328821182251, 19.1999664306641, 1332, -4.25782155990601, 93.6373901367188
865, -4.88528919219971, 78156.2265625, 78161.109375, 7.97021484375, 38.002368927002, 1136, -7.59115076065063, 91.3659362792969
866, -0.996099054813385, 43924.91796875, 43925.9140625, 4.47919654846191, 26.9017715454102, 1448, -2.73933362960815, 79.0236511230469
867, -1.3307980298996, 55539.42578125, 55540.7578125, 5.66358089447021, 32.5018539428711, 1410.00012207031, -4.07363986968994, 83.3656311035156
868, -2.1161937713623, 71660.5078125, 71662.625, 7.30755376815796, 24.8980178833008, 1500, -3.57842516899109, 88.1745300292969
869, -0.259548336267471, 27964.265625, 27964.525390625, 2.85158777236938, 34.3014450073242, 1264, -2.95361256599426, 68.1535034179688
870, 0.258691936731339, 18693.453125, 18693.1953125, 1.90617537498474, 17.5001564025879, 1773, -0.870667397975922, 56.2125511169434
871, -3.69234418869019, 105267.046875, 105270.7421875, 10.7346277236938, 44.5987930297852, 1657, -8.66426086425781, 86.745231628418
872, 2.50449013710022, 110289.078125, 110286.5703125, 11.2460994720459, 19.299919128418, 1571, -3.84561252593994, 93.4555740356445
873, 0.617121160030365, 74972.4140625, 74971.796875, 7.64499521255493, 32.7994766235352, 1026, -6.82393550872803, 93.1647033691406
874, 0.208665668964386, 38330.85546875, 38330.6484375, 3.90863823890686, 20.5983753204346, 1376, -1.8507776260376, 82.2385330200195
875, -0.608659565448761, 29181.82421875, 29182.43359375, 2.97578001022339, 43.1003799438477, 1197, -4.1346001625061, 67.4130249023438
876, 4.06984901428223, 113321.03125, 113316.9609375, 11.5551137924194, 28.7999248504639, 1111, -8.1674747467041, 95.4010772705078
877, 0.366530656814575, 17938.515625, 17938.1484375, 1.82918202877045, 19.60032081604, 1796.00012207031, -0.998390078544617, 52.0119438171387
878, 0.557590126991272, 81439.265625, 81438.7109375, 8.30443668365479, 31.19997215271, 1089, -6.5732889175415, 94.1549911499023
879, -0.733690083026886, 89275.03125, 89275.765625, 9.10359382629395, 28.402946472168, 1475, -5.01814651489258, 90.8720855712891
880, -3.16070151329041, 103998.546875, 104001.7109375, 10.6052227020264, 38.6953239440918, 1680, -7.2141170501709, 88.0796051025391
881, -0.0160170923918486, 69568.65625, 69568.671875, 7.09402990341187, 34.4993515014648, 1020, -6.75875616073608, 92.347785949707
882, 0.490232467651367, 22145.587890625, 22145.09765625, 2.25817131996155, 18.9004096984863, 1137, -1.28147268295288, 76.1987609863281
883, 1.51020586490631, 85058.34375, 85056.8359375, 8.67338275909424, 16.4000511169434, 1480, -2.66529941558838, 93.8027496337891
884, -0.197253197431564, 28554.798828125, 28554.99609375, 2.91179919242859, 15.3959398269653, 1114, -1.23167026042938, 84.9919052124023
885, -3.15332555770874, 62844.0859375, 62847.23828125, 6.40863466262817, 43.3025741577148, 1536, -5.97960329055786, 78.5968627929688
886, -0.786425769329071, 32014.947265625, 32015.734375, 3.26469612121582, 20.1990756988525, 1009.99993896484, -1.98486006259918, 85.568229675293
887, -1.83650696277618, 22655.728515625, 22657.564453125, 2.31042838096619, 41.3999862670898, 1436, -3.09269618988037, 56.026123046875
888, 4.24879312515259, 115784.9765625, 115780.7265625, 11.8063478469849, 19.7999572753906, 1400, -4.60846042633057, 94.2509002685547
889, -1.8993147611618, 55978.03515625, 55979.93359375, 5.70836448669434, 17.2997646331787, 1722, -1.74724853038788, 85.3795013427734
890, -2.89643096923828, 90242.2421875, 90245.140625, 9.20244312286377, 39.8989105224609, 1483.00012207031, -7.32542705535889, 87.9183654785156
891, -2.05396628379822, 58768.17578125, 58770.23046875, 5.99289560317993, 29.9004745483398, 1595, -3.60367918014526, 81.0956420898438
892, -2.52086520195007, 80719.03125, 80721.5546875, 8.23130702972412, 27.7963562011719, 1625.99987792969, -4.19496726989746, 87.2563629150391
893, -3.33010482788086, 106548.7109375, 106552.0390625, 10.8652839660645, 37.5967483520508, 1768, -6.90518951416016, 87.0408325195313
894, -1.30546855926514, 80885.6484375, 80886.953125, 8.24817371368408, 22.1980934143066, 1603, -3.3023533821106, 89.9717102050781
895, -0.373404949903488, 50624.203125, 50624.578125, 5.16227006912231, 22.8994579315186, 1551, -2.4123330116272, 82.187614440918
896, -2.06438016891479, 52894.43359375, 52896.49609375, 5.3939414024353, 33.5999603271484, 1585.00012207031, -3.8065299987793, 78.1404724121094
897, -0.82479727268219, 64012.23828125, 64013.0625, 6.52751541137695, 34.4995002746582, 1070, -6.05300331115723, 90.4473037719727
898, -2.61346673965454, 66364.890625, 66367.5078125, 6.76760196685791, 24.3040962219238, 1729.99987792969, -2.90703201293945, 85.076171875
899, 0.165367394685745, 41041.94140625, 41041.77734375, 4.1850962638855, 25.0001316070557, 1570, -2.24965047836304, 77.0588607788086
900, 2.91486048698425, 86645.2890625, 86642.375, 8.83506298065186, 18.6999454498291, 1380, -3.31714630126953, 93.8849258422852
901, -2.28986406326294, 27238.953125, 27241.2421875, 2.77783346176147, 39.5999565124512, 1720, -2.97390270233154, 55.9416542053223
902, -1.26505470275879, 95331.1796875, 95332.4453125, 9.72120380401611, 25.5008029937744, 1681, -4.24211883544922, 90.4300765991211
903, 4.80997085571289, 100237.3828125, 100232.5703125, 10.2208776473999, 13.9999418258667, 1088, -3.57686424255371, 95.6472778320313
904, -2.65013933181763, 59296.6015625, 59299.25, 6.04684019088745, 37.10009765625, 1649, -4.52514362335205, 78.2060089111328
905, 0.287354350090027, 102379.9453125, 102379.65625, 10.4398193359375, 36.2988815307617, 1355.99987792969, -7.87715625762939, 92.2882995605469
906, 0.802931845188141, 91420.0234375, 91419.21875, 9.32216548919678, 35.8995018005371, 1174, -7.95574569702148, 93.206413269043
907, 1.16030871868134, 16437.015625, 16435.85546875, 1.67599081993103, 17.3000011444092, 1235, -0.938392460346222, 65.0812454223633
908, -0.49902555346489, 31228.533203125, 31229.033203125, 3.18447494506836, 35.9006233215332, 1728, -2.89059638977051, 59.5385437011719
909, -1.39051473140717, 25642.259765625, 25643.650390625, 2.61492443084717, 34.7999839782715, 1608, -2.56596302986145, 57.3708610534668
910, -0.774491488933563, 15614.7119140625, 15615.486328125, 1.59233641624451, 44.4000282287598, 1265, -2.661217212677, 54.6307029724121
911, -0.665352344512939, 77774.546875, 77775.2109375, 7.93086385726929, 14.899510383606, 1797.99987792969, -1.89024639129639, 90.4427871704102
912, -2.29645299911499, 63815.73828125, 63818.03515625, 6.50762844085693, 20.4028415679932, 1727, -2.33445072174072, 85.66943359375
913, -1.96264827251434, 45128.1015625, 45130.0625, 4.60198545455933, 30.3070678710938, 1184, -3.62491822242737, 84.5334930419922
914, -0.715261161327362, 21449.90234375, 21450.6171875, 2.18735408782959, 29.5002994537354, 1643, -1.84550881385803, 55.3581314086914
915, 0.662186026573181, 82744.7578125, 82744.09375, 8.43754863739014, 29.0993595123291, 1187, -5.78255558013916, 93.0505065917969
916, 0.547847211360931, 71760.0703125, 71759.5234375, 7.31743478775024, 17.9999332427979, 1338, -2.76731181144714, 92.5347900390625
917, 0.422551065683365, 29215.392578125, 29214.970703125, 2.97909784317017, 20.4002552032471, 1647, -1.40280938148499, 68.4254531860352
918, 0.416281938552856, 13945.2998046875, 13944.8837890625, 1.42198240756989, 24.5015621185303, 1490, -1.14549708366394, 53.1003341674805
919, 1.55750739574432, 89279.40625, 89277.8515625, 9.1038064956665, 21.900032043457, 1322, -4.17042875289917, 94.068717956543
920, -0.188687279820442, 26819.384765625, 26819.57421875, 2.73483538627625, 30.8002815246582, 1528.00012207031, -2.32090449333191, 61.7866744995117
921, 5.56915712356567, 99960.7734375, 99955.203125, 10.1925935745239, 19.0999240875244, 1117, -4.69242715835571, 96.6173553466797
922, 0.332153379917145, 91851.75, 91851.4140625, 9.36623764038086, 45.701904296875, 1084, -11.0275001525879, 93.1499557495117
923, -1.27012848854065, 50540.34375, 50541.61328125, 5.15381002426147, 15.7998085021973, 1396, -1.71749663352966, 88.3463287353516
924, 1.50351274013519, 81733.453125, 81731.953125, 8.3343391418457, 23.9000282287598, 1215, -4.53675937652588, 94.0019989013672
925, -1.8761340379715, 55273.21875, 55275.09375, 5.63649082183838, 44.2999687194824, 1743.99987792969, -5.20381546020508, 71.5703964233398
926, -3.13772034645081, 76788.4296875, 76791.5703125, 7.8305606842041, 40.2967987060547, 1484, -6.44366931915283, 85.8392333984375
927, -1.17561995983124, 22934.482421875, 22935.658203125, 2.33878612518311, 39.2000007629395, 1673, -2.65884876251221, 53.6138000488281
928, -1.39491951465607, 48989.59765625, 48990.9921875, 4.99569082260132, 28.2999610900879, 1644.00012207031, -2.87147855758667, 77.9046859741211
929, -0.102918736636639, 38143.09765625, 38143.19921875, 3.88952374458313, 27.6012344360352, 1715, -2.34031677246094, 69.5786056518555
930, -1.82749617099762, 52480.1796875, 52482.0078125, 5.35167503356934, 31.3983383178711, 1452, -3.72800374031067, 80.7500915527344
931, -0.942559421062469, 37904.3828125, 37905.32421875, 3.86526727676392, 42.8999290466309, 1395, -4.45208024978638, 69.4525909423828
932, -1.87595629692078, 55821.4765625, 55823.3515625, 5.6923975944519, 39.0976905822754, 1324, -5.31544923782349, 82.2636337280273
933, -0.994087159633636, 42961.22265625, 42962.21484375, 4.38092660903931, 17.9001483917236, 1460, -1.66754174232483, 83.7881469726563
934, 0.733027815818787, 91403.140625, 91402.40625, 9.32045078277588, 16.4998207092285, 1685.99987792969, -2.56439685821533, 92.5258102416992
935, 0.148295640945435, 77283.765625, 77283.6171875, 7.88073539733887, 41.2015953063965, 1017, -8.97126483917236, 92.5754241943359
936, -0.161152362823486, 31078.6171875, 31078.779296875, 3.16915345191956, 32.6005020141602, 1243, -2.95411682128906, 73.1911087036133
937, 4.50014305114746, 99534.0546875, 99529.5546875, 10.1491899490356, 16.9999351501465, 1185, -3.92595648765564, 96.4726791381836
938, -1.78236222267151, 93723.3359375, 93725.1171875, 9.55730152130127, 34.5030860900879, 1520.99987792969, -6.30857372283936, 89.3968887329102
939, 2.00515127182007, 20502.302734375, 20500.296875, 2.0904483795166, 19.0999851226807, 1736, -1.03246009349823, 57.9480819702148
940, -1.31858444213867, 17365.78515625, 17367.103515625, 1.770951628685, 43.1999664306641, 1146, -3.11730194091797, 55.7078247070313
941, -2.45996522903442, 63902.73828125, 63905.19921875, 6.51651668548584, 46.0998611450195, 1766, -5.91574811935425, 74.8004684448242
942, -3.47931885719299, 83112.8984375, 83116.375, 8.47551155090332, 44.7039566040039, 1702.00012207031, -7.0086522102356, 82.6242141723633
943, -1.44413411617279, 69664.8515625, 69666.296875, 7.10398483276367, 30.0000114440918, 1297.99987792969, -4.79537010192871, 89.0668716430664
944, -0.25475001335144, 30305.685546875, 30305.939453125, 3.09034562110901, 33.4010810852051, 1335, -2.91686034202576, 68.9541168212891
945, 0.873383224010468, 94089.7578125, 94088.8828125, 9.59439563751221, 34.100269317627, 1227, -7.44349098205566, 93.1845169067383
946, 0.223263442516327, 77775.234375, 77775.0078125, 7.93084335327148, 35.098819732666, 1084, -7.20715570449829, 92.6847381591797
947, -0.283153623342514, 13707.330078125, 13707.61328125, 1.39778745174408, 23.3002109527588, 1274.99987792969, -1.20598816871643, 55.0981864929199
948, 0.449342757463455, 70404.3046875, 70403.8515625, 7.17919445037842, 15.9001941680908, 1343, -2.3731849193573, 93.1665649414063
949, 0.0288104154169559, 32986.3125, 32986.28515625, 3.36366486549377, 21.9989452362061, 1254, -1.9116542339325, 80.2966232299805
950, 2.31323552131653, 100868.8359375, 100866.5234375, 10.2855224609375, 32.0999298095703, 1092, -8.44046020507813, 93.1818313598633
951, -0.082496352493763, 19803.810546875, 19803.892578125, 2.01943492889404, 31.2005081176758, 1055.99987792969, -2.33435392379761, 66.4891052246094
952, -2.13408708572388, 62120.62890625, 62122.76171875, 6.33475828170776, 29.3024253845215, 1361.99987792969, -4.08911800384521, 86.6994705200195
953, -0.847014009952545, 107821.125, 107821.96875, 10.9947805404663, 24.1004028320313, 1786.99987792969, -4.21744108200073, 91.4590911865234
954, -0.996891438961029, 79117.3203125, 79118.3203125, 8.06782341003418, 41.003532409668, 1160, -8.1785888671875, 90.7049102783203
955, -2.07495045661926, 25374.912109375, 25376.986328125, 2.58773231506348, 40.0999794006348, 1607, -3.00123238563538, 55.9677200317383
956, -0.694694638252258, 27081.5390625, 27082.234375, 2.76161932945251, 40.8004531860352, 1370, -3.48654127120972, 61.362491607666
957, -2.09224557876587, 58537.0625, 58539.15625, 5.96933221817017, 44.6999855041504, 1743.99987792969, -5.43395233154297, 73.2420349121094
958, -3.08077931404114, 74514.875, 74517.953125, 7.59871625900269, 30.0004539489746, 1669, -4.13929510116577, 85.8370666503906
959, -0.708755135536194, 20152.828125, 20153.537109375, 2.05508875846863, 34.5999984741211, 1778, -1.80943155288696, 57.4939804077148
960, -2.53625512123108, 73607.6796875, 73610.21875, 7.50615310668945, 34.9962615966797, 1354.00012207031, -5.75883531570435, 87.6345367431641
961, 5.42451000213623, 108075.7265625, 108070.3046875, 11.0201034545898, 15.8998804092407, 1131.00012207031, -4.19649219512939, 96.0329055786133
962, -0.522975742816925, 43756.68359375, 43757.20703125, 4.46199321746826, 20.7014465332031, 1019, -2.60961866378784, 90.3582763671875
963, -1.48133981227875, 56707.34765625, 56708.828125, 5.78269100189209, 17.8020324707031, 1488, -2.0362606048584, 88.3797607421875
964, 0.58432137966156, 38432.08203125, 38431.49609375, 3.91892170906067, 16.1999855041504, 1656, -1.25567638874054, 79.4205169677734
965, -0.734621226787567, 36767.26953125, 36768.00390625, 3.74929285049438, 14.6991310119629, 1120, -1.44731914997101, 88.4398956298828
966, -1.68339323997498, 59711.47265625, 59713.15625, 6.08904695510864, 26.5010757446289, 1787.99987792969, -2.93915772438049, 79.8752136230469
967, -0.188551694154739, 98101.40625, 98101.59375, 10.0035781860352, 45.0978507995605, 1239, -10.3144855499268, 91.8294219970703
968, -0.121958397328854, 30078.923828125, 30079.044921875, 3.06720876693726, 25.8001365661621, 1797.00012207031, -1.84588301181793, 62.0586929321289
969, -2.30535078048706, 62355.74609375, 62358.05078125, 6.35875129699707, 43.8982467651367, 1374, -6.43889045715332, 82.0749816894531
970, -0.872109472751617, 31576.06640625, 31576.939453125, 3.21995162963867, 43.8010215759277, 1376, -4.15484762191772, 64.1725921630859
971, 0.0932364091277122, 21284.845703125, 21284.751953125, 2.17044067382813, 34.899974822998, 1359.99987792969, -2.49244403839111, 58.1297225952148
972, -1.4682070016861, 42095.4765625, 42096.9453125, 4.29269361495972, 46.0999526977539, 1635.99987792969, -4.82883310317993, 65.1620101928711
973, 3.16930317878723, 91472.328125, 91469.15625, 9.32725811004639, 23.6999492645264, 1299.99987792969, -4.70474815368652, 94.0180511474609
